time,station,latitude,longitude,hurs,Year
1950-05-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,83.826775,1950
1950-05-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,94.0031,1950
1950-06-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,97.437614,1950
1950-06-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.13593,1950
1950-06-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,60.144978,1950
1950-06-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,70.15008,1950
1950-06-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,92.16958,1950
1950-06-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,94.12741,1950
1950-06-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,87.01141,1950
1950-06-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,91.50527,1950
1950-06-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,75.82723,1950
1950-06-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,82.02512,1950
1950-06-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,97.396,1950
1950-06-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,96.824165,1950
1950-06-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,85.177795,1950
1950-06-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,81.344124,1950
1950-06-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,84.23128,1950
1950-06-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,88.13009,1950
1950-06-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,92.70753,1950
1950-06-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,94.14113,1950
1950-06-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,93.59104,1950
1950-06-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,76.754074,1950
1950-06-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,78.70582,1950
1950-06-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,90.201744,1950
1950-06-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,92.424774,1950
1950-06-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,72.535934,1950
1950-06-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,80.531654,1950
1950-06-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,88.51329,1950
1950-06-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,79.87887,1950
